doc_index,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,doc_id,article_id,title,year,source_database,genus_raw,genus_for_stm,mentioned_genera,region_for_stm,subtribe_for_stm,article_region_assignment,article_subtribe_assignment,studied_genera,n_studied_genera,journal,doi
157,0.002768623754890479,1.864504997272165e-4,6.111313468129827e-5,0.0010805865413673337,0.9916552604881982,6.351611719228014e-4,6.584266485031847e-4,7.895613455222665e-4,3.8029091481286335e-4,0.0017845255003742554,157,157,"New highly discordant chromosome number and cytogenetic characterization in Trigona (Apidae, Meliponini)",2025,Scopus,Trigona,Trigona,Trigona,Neotropical,Meliponina,Neotropical,Meliponina,Trigona,1,APIDOLOGIE,10.1007/s13592-025-01189-6
158,5.851887002106836e-4,0.9758426492161357,0.003990471856144594,0.003407957497161609,1.9071052579135587e-4,0.011842952457189661,3.660638154696335e-5,2.527280820325824e-4,0.0033532950624326715,4.974402213545546e-4,158,158,Antimicrobial activity and antibiotic resistance of lactic acid bacteria isolated from Malaysian stingless bee's gut,2019,Scopus,Multiple,Multiple,Geniotrigona; Heterotrigona; Tetragonula,Indo-Australasian,Hypotrigonina,Indo-Australasian,Hypotrigonina,Geniotrigona; Heterotrigona; Tetragonula,3,MALAYSIAN JOURNAL OF MICROBIOLOGY,10.21161/mjm.1915410
159,0.013667220669022708,2.055260028866872e-4,0.04277606218235288,0.025429095016617356,1.8202730443156657e-4,0.07686873791241638,0.8331573144530547,0.003698082042363198,0.0011317356403462773,0.0028841987765083716,159,159,Human-mediated dispersal of Geniotrigona thoracica (Apidae: Meliponini) colonies promotes high genetic diversity and reduces population structuring in managed populations,2025,Scopus,Geniotrigona,Other_rare_genera,Geniotrigona,Indo-Australasian,Hypotrigonina,Indo-Australasian,Hypotrigonina,Geniotrigona,1,PEERJ,10.7717/peerj.20460
160,0.1304044217115942,0.0017877545497926586,0.002803237836453843,0.007916002966001066,5.986997119432157e-4,0.8439990603901767,0.010541857011255066,1.000050029891666e-4,8.44062816361278e-4,0.0010048980034328028,160,160,"Phylogenetic and Morphological Characteristics Reveal Cryptic Speciation in Stingless Bee, Tetragonula laeviceps s.l. Smith 1857 (Hymenoptera; Meliponinae)",2023,Scopus,Tetragonula,Tetragonula,Tetragonula,Indo-Australasian,Hypotrigonina,Indo-Australasian,Hypotrigonina,Tetragonula,1,INSECTS,10.3390/insects14050438
161,0.008561478422513263,0.004282048470544958,0.005020304986437246,0.5247390902584692,8.153670512314071e-4,0.45005678510533015,0.004301730978711565,9.183512850144782e-4,5.628383107758657e-4,7.420051309720932e-4,161,161,"The partial mitochondrial sequence of the Old World stingless bee, Tetragonula pagdeni",2013,Scopus,Tetragonula,Tetragonula,Tetragonula,Indo-Australasian,Hypotrigonina,Indo-Australasian,Hypotrigonina,Tetragonula,1,JOURNAL OF GENETICS,10.1007/s12041-013-0243-1
162,0.013786498933558718,0.5617102961165036,0.3987651950021341,0.005847273481139499,1.1814294361030451e-4,0.005868713979026455,7.402393911860033e-4,0.0018953567558788024,0.011088714144754862,1.7956925220789994e-4,162,162,"Effect of bee species on the physicochemical, bioactive, and microbiological properties of longan honey in Thailand",2026,Scopus,Multiple,Multiple,Heterotrigona; Tetragonula,Indo-Australasian,Hypotrigonina,Indo-Australasian,Hypotrigonina,Heterotrigona; Tetragonula,2,JOURNAL OF FOOD COMPOSITION AND ANALYSIS,10.1016/j.jfca.2026.108998
163,0.004124346867332263,2.881297033146366e-4,1.0891409460278072e-4,0.0016172902575062552,0.9871243231943672,0.001117830109360744,0.0010939238963352308,0.0011673103193110752,5.622952746018124e-4,0.0027956362832673694,163,163,"Cytogenetic characterization of two partamona species (Hymenoptera, Apinae, Meliponini) by fluorochrome staining and localization of 18S rDNA Clusters by FISH",2005,Scopus,Partamona,Partamona,Partamona,Neotropical,Meliponina,Neotropical,Meliponina,Partamona,1,CYTOLOGIA,10.1508/cytologia.70.373
164,0.004612725719011509,3.319374271783395e-4,1.3796606400366744e-4,0.0021429380432653575,0.9834494025886121,0.0017450682413985253,0.001497377240448949,0.0014856335743575393,6.047864325150064e-4,0.003992164669209258,164,164,"Longitudinal differentiation in Melipona mandacaia (Hymenoptera, Meliponini) chromosomes",2003,Scopus,Multiple,Multiple,Melipona; Scaptotrigona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,HEREDITAS,10.1034/j.1601-5223.2003.01699.x
165,0.009057838392816143,0.19872743477148275,0.026267833394141214,0.12736414921071543,0.005172409304962739,0.009451154394888686,9.668558868565455e-4,0.6114535796796617,0.008728826074232417,0.0028099188902421554,165,165,Identification of chemosensory genes in the stingless bee Tetragonisca fiebrigi,2024,Scopus,Tetragonisca,Tetragonisca,Tetragonisca,Neotropical,Meliponina,Neotropical,Meliponina,Tetragonisca,1,"G3: GENES, GENOMES, GENETICS",10.1093/g3journal/jkae060
166,0.002973409363579087,0.29411361828346255,0.6258148247667672,0.002246128412272481,6.29919333354764e-4,0.005034940652265141,0.0010207000033646578,0.010733248440724591,0.05528741434349968,0.002145796400709871,166,166,"Maturation of honey from Uruçú-Amarela (Melipona mondury): Metagenomics, metabolomics by NMR 1H, physicochemical and antioxidant properties",2023,Scopus,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,FOOD CHEMISTRY: MOLECULAR SCIENCES,10.1016/j.fochms.2022.100157
167,0.0026927257374646445,2.0674915718918853e-4,5.955065036249858e-5,0.0012537636352156565,0.9917889761229184,6.378468438490871e-4,5.603800965521326e-4,7.952178577023068e-4,3.600362781618101e-4,0.001644753620584087,167,167,"Karyotypes and Chromosomal Mapping of Some Repetitive DNAs in Two Stingless Bee Species (Apidae: Meliponini), with the Description of a B Chromosome in Plebeia Genus",2025,Scopus,Multiple,Multiple,Frieseomelitta; Plebeia,Neotropical,Meliponina,Neotropical,Meliponina,Frieseomelitta; Plebeia,2,CYTOGENETIC AND GENOME RESEARCH,10.1159/000542295
168,4.5091980024022807e-4,0.0012001058121346878,0.0013973948303111366,1.1726905485423679e-4,0.00712241757200406,0.014675159392616226,0.023344931462400388,0.007753119983717521,0.0030184258321252653,0.9409202562595963,168,168,"Glycerol-3-phosphate dehydrogenase (G-3-PDH; EC 1.1.1.8) variation in adult Plebeia droryana bees (Apidae, hymenoptera)",1989,Scopus,Plebeia,Plebeia,Plebeia,Neotropical,Meliponina,Neotropical,Meliponina,Plebeia,1,BIOCHEMICAL GENETICS,10.1007/bf02399676
169,0.006111369314709362,3.5790254909629903e-4,1.5026854584264466e-4,0.0020370987413003486,0.9832497117659849,0.0017412065254192861,0.001419240514883483,0.0011837943747847579,6.397157049905546e-4,0.00310969196298877,169,169,Cytotaxonomy and karyotype evolution in Neotropical Meliponini (Hymenoptera: Apidae) inferred by chromosomal mapping of 18S rDNA and five microsatellites,2024,Scopus,Tetragonisca,Tetragonisca,Tetragonisca,Neotropical,Meliponina,Neotropical,Meliponina,Tetragonisca,1,JOURNAL OF APICULTURAL RESEARCH,10.1080/00218839.2023.2179228
170,0.001803328109241852,8.44363737371948e-4,0.0032817967356760405,0.002162066260287742,0.0011150383697363206,8.89948848566657e-4,0.0030558083472979067,0.9817991470840632,0.002181473182860525,0.002867029324898258,170,170,Caste-specific gene expression in the stingless bee Melipona quadrifasciata - Are there common patterns in highly eusocial bees?,2004,Scopus,Multiple,Multiple,Melipona; Scaptotrigona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,INSECTES SOCIAUX,10.1007/s00040-004-0771-z
171,0.012461428250342287,0.6507315398624562,0.05031861594731485,0.16833447909755345,0.05450526890190368,0.018641734998196293,6.507466528724713e-4,0.025237761262243134,0.015494119111469732,0.0036243059156475296,171,171,"Whole-Genome sequence of Bacillus sp. SDLI1, isolated from the social bee Scaptotrigona depilis",2016,Scopus,Scaptotrigona,Scaptotrigona,Scaptotrigona,Neotropical,Meliponina,Neotropical,Meliponina,Scaptotrigona,1,GENOME ANNOUNCEMENTS,10.1128/genomea.00174-16
172,0.017215612975582134,9.390465271429396e-4,0.0032492693510818124,0.006372163282391317,0.0028863744022605826,0.0012876654910053099,0.004117908810378152,0.9605561546717559,0.002138122234237994,0.001237682254163966,172,172,Positive selection in cytochrome P450 genes is associated with gonad phenotype and mating strategy in social bees,2023,Scopus,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,SCIENTIFIC REPORTS,10.1038/s41598-023-32898-6
173,0.12233872461419641,4.18605081771104e-5,0.0056131152839041035,0.0059280359067525965,0.0024283864219133934,0.2464339848764569,0.606107430307352,0.002426210409889348,4.760454618366062e-4,0.008206206209521292,173,173,Multilocus species delimitation in Mesoamerican Scaptotrigona stingless bees (Apidae: Meliponini) supports the existence of cryptic species,2017,Scopus,Scaptotrigona,Scaptotrigona,Scaptotrigona,Neotropical,Meliponina,Neotropical,Meliponina,Scaptotrigona,1,SYSTEMATIC ENTOMOLOGY,10.1111/syen.12201
174,0.004479635575997194,2.823720898751314e-5,0.003775173904972155,1.4450269173037184e-4,0.0024596899539245077,0.013450226484179432,0.8405999299128574,0.005753307142903547,0.0010027275044705167,0.12830656961997744,174,174,Isolation and characterization of microsatellite markers from the stingless bee Nannotrigona testaceicornis,2009,Scopus,Nannotrigona,Other_rare_genera,Nannotrigona,Neotropical,Meliponina,Neotropical,Meliponina,Nannotrigona,1,CONSERVATION GENETICS RESOURCES,10.1007/s12686-009-9023-x
175,0.0063026443863344874,0.001495509801729768,3.984317695777203e-4,0.9859736888439501,7.244559090737127e-4,0.003949256222380848,2.2312374335455495e-4,7.73550336660312e-4,6.954749169774456e-5,8.979149524015944e-5,175,175,Structural Variations in Complete Mitogenome of Stingless Bees Serve as Auxiliary Molecular Markers for Generic Systematics,2026,Scopus,Multiple,Multiple,Frieseomelitta; Lepidotrigona; Melipona; Tetragonisca; Tetragonula,Multi-region,Multi-subtribe,Multi-region article,Multi-subtribe article,Frieseomelitta; Lepidotrigona; Melipona; Tetragonisca; Tetragonula,5,JOURNAL OF APICULTURAL SCIENCE,10.2478/jas-2026-0004
176,0.2607033405990808,0.018914364461516626,0.0024265021079870634,0.06873154483331187,0.6309933016859981,0.004812986936372264,0.001462171073749375,0.008625322097055495,0.002533819107589526,7.966470973384607e-4,176,176,The evolution of haploid chromosome numbers in Meliponini,2019,Scopus,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,PLOS ONE,10.1371/journal.pone.0224463
177,0.001139376107828876,0.0021186522554003237,0.9860049678417447,5.844359726749946e-4,2.208824631345485e-5,0.002323523681844196,0.0030659245058460302,0.002035742528810841,0.002385693714182084,3.1959514535495907e-4,177,177,Occurrence of deformed wing virus variants in the stingless bee melipona subnitida and honey bee Apis mellifera populations in Brazil,2019,Scopus,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,JOURNAL OF GENERAL VIROLOGY,10.1099/jgv.0.001206
178,0.011621087686721375,2.198378435424609e-6,0.0014784248992028718,3.854174253998774e-4,7.432024738014834e-4,0.015249799137926852,0.9613116372734132,0.0020777195875670354,1.4431882402542087e-4,0.006986194313506619,178,178,Genetic variability in captive populations of the stingless bee Tetragonisca angustula,2016,Scopus,Tetragonisca,Tetragonisca,Tetragonisca,Neotropical,Meliponina,Neotropical,Meliponina,Tetragonisca,1,GENETICA,10.1007/s10709-016-9908-z
179,0.005755787953976667,0.002582653990502025,0.016518057239360028,0.1208670004740431,0.0018286450872154175,0.8340492109774522,0.008291894487230413,0.002664885323627168,9.156003131716447e-4,0.006526264153421114,179,179,"Mitochondrial DNA characterization of two Partamona species (Hymenoptera, Apidae, Meliponini) by PCR+RFLP and sequencing",2005,Scopus,Multiple,Multiple,Melipona; Partamona; Scaptotrigona,Neotropical,Meliponina,Neotropical,Meliponina,Partamona,1,APIDOLOGIE,10.1051/apido:2005020
180,0.003794854519301924,3.0335155931813536e-4,0.1486697971363148,0.0034963644571657055,8.450337382956798e-5,0.8367708530048092,0.003949951375665299,2.2602096032148619e-4,0.0013425495162088452,0.0013617540970652993,180,180,Resolving taxonomic ambiguity and cryptic speciation of Hypotrigona species through morphometrics and DNA barcoding; [Resolviendo la ambigüedad taxonómica y la especiación críptica de las especies de Hypotrigona a través de la morfometría y el código de barras de ADN],2018,Scopus,Hypotrigona,Other_rare_genera,Hypotrigona,Afrotropical,Hypotrigonina,Afrotropical,Hypotrigonina,Hypotrigona,1,JOURNAL OF APICULTURAL RESEARCH,10.1080/00218839.2018.1426348
181,0.09616984010801137,9.585933749967915e-4,9.07948753636419e-4,0.06431680701500862,0.8167672779065819,0.005514571151571725,0.0039005261824067157,0.009173642246876447,0.0010481173963255354,0.0012426758645848863,181,181,"Comparative cytogenetic analysis reveals chromosomal variability in five stingless bees of the genus Trigona (Apidae, Apinae, Meliponini)",2023,Scopus,Trigona,Trigona,Trigona,Neotropical,Meliponina,Neotropical,Meliponina,Trigona,1,APIDOLOGIE,10.1007/s13592-023-01002-2
182,0.1561511492451446,0.005200699331164116,0.005369302293918518,0.00981101928950851,0.4853381389946959,0.017489190244957705,0.03920407686964317,0.21133850575967228,0.016971557588205573,0.053126360383089585,182,182,"Analyses of G-bands in Chromosomes of the Melipona quadrifasciata anthidioides Lepeletier (Hymenoptera, Apidae, Meliponinae)",1979,Scopus,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,CYTOLOGIA,10.1508/cytologia.44.21
183,0.006144350791459942,7.314685106825669e-4,2.893434941767863e-4,0.001444946639178171,0.9355975163872422,0.006137191707625168,0.005724629504977326,0.0021184106362939306,0.0011919849054078976,0.04062015742295584,183,183,Chromosomal variation and cytogenetics of plebeia lucii and P. phrynostoma (Hymenoptera: Apidae),2013,Scopus,Plebeia,Plebeia,Plebeia,Neotropical,Meliponina,Neotropical,Meliponina,Plebeia,1,FLORIDA ENTOMOLOGIST,10.1653/024.096.0439
184,0.0021520453916533252,0.002476088227444529,0.0032958956438222417,6.631518705686253e-4,0.0017995239402116804,7.329996267644506e-4,0.0017886250727944194,0.4621602847073517,0.5220168007224623,0.002914584796926445,184,184,Transcriptomic analysis of Malpighian tubules from the stingless bee Melipona scutellaris reveals thiamethoxam-induced damages,2022,Scopus,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,SCIENCE OF THE TOTAL ENVIRONMENT,10.1016/j.scitotenv.2022.158086
185,0.0044735805789459515,0.0010577569396980598,0.0036798365832925763,0.006010570207195867,9.550261191777187e-4,0.0160245676741566,0.006447589148243902,0.9528595572068069,0.002567172617942723,0.005924342924539695,185,185,Epigenetic modifications and their relation to caste and sex determination and adult division of labor in the stingless bee Melipona scutellaris,2017,Scopus,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,GENETICS AND MOLECULAR BIOLOGY,10.1590/1678-4685-gmb-2016-0242
186,0.006159477896805124,0.009753783104332883,0.03659221457244177,0.08341666217581015,1.0833962686306776e-4,0.8565323160185719,0.004801836578169616,4.141175187472397e-4,0.0012373666751333988,9.83885833125045e-4,186,186,"Potential DNA Barcoding of Local Stingless Honeybee (Tantadan) from Kiulu, Sabah using 28S Ribosomal DNA",2019,Scopus,Multiple,Multiple,Heterotrigona; Lepidotrigona; Tetragonula,Indo-Australasian,Hypotrigonina,Indo-Australasian,Hypotrigonina,Heterotrigona; Lepidotrigona; Tetragonula,3,JOURNAL OF PHYSICS: CONFERENCE SERIES,10.1088/1742-6596/1358/1/012023
187,0.008691260979407167,4.036386965107279e-5,5.591011873483618e-4,0.023669974601718508,0.8593539531793197,0.008505609536704942,0.08638586692540721,0.003137217917454595,2.9290065666757033e-4,0.009363751146320914,187,187,"Cytogenetic Analysis in Trigona spinipes Fabricius (Hymenoptera, Meliponina) Reveals Intraspecific Variation",2021,Scopus,Trigona,Trigona,Trigona,Neotropical,Meliponina,Neotropical,Meliponina,Trigona,1,NEOTROPICAL ENTOMOLOGY,10.1007/s13744-021-00853-7
188,0.7777663432609166,4.2646784961167944e-4,7.009928910226615e-4,0.0052374249922728195,0.20645507103975122,0.0020322616690523006,0.0036391431065366316,0.0025045987477763866,9.880882495733878e-4,2.496081934857544e-4,188,188,Retroelement expansions underlie genome evolution in stingless bees,2026,Scopus,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,BMC GENOMICS,10.1186/s12864-025-12478-w
189,0.008206095259393278,0.007643565285730686,0.41784326201945127,0.0072410344894451245,0.020547422309163187,0.0039774284148598035,0.015171711853776925,0.5016241313402827,0.008607733808002756,0.009137615219894169,189,189,Diploid male production of two amazonian melipona bees (Hymenoptera: Apidae),2012,Scopus,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,PSYCHE (LONDON),10.1155/2012/484618
190,0.005146488982196245,0.003252033245350315,0.04830392091237886,0.00524233385311687,0.001286039138883869,0.0037805213382255186,0.011974902100965714,0.9068166325162091,0.008204159388970176,0.0059929685237034855,190,190,Sex determination in bees. IV. Genetic control of juvenile hormone production in Melipona quadrifasciata (Apidae),1975,Scopus,Melipona,Melipona,Melipona,Neotropical,Meliponina,Neotropical,Meliponina,Melipona,1,GENETICS,
191,0.006607684483773417,9.728661002666264e-6,0.0024869823523401137,2.72432008009499e-4,0.0017864891477254038,0.01605197811047333,0.928811424072562,0.004215010273003249,4.475745821534883e-4,0.039310696308956714,191,191,"Characterization of microsatellite loci for the stingless bee Scaura latitarsis (Hymenoptera, Apidae, Meliponini)",2012,Scopus,Multiple,Multiple,Plebeia; Scaura; Schwarziana,Neotropical,Meliponina,Neotropical,Meliponina,Plebeia; Scaura; Schwarziana,3,JOURNAL OF HYMENOPTERA RESEARCH,10.3897/jhr.30.3870
